source_file,cp_id,arrival,departure,duration_min,energy_kWh,avg_kW,peak_kW,n_steps,pmax_kW
profile_1.csv,profile_1,2024-07-11T16:45:00Z,2024-07-11T17:30:00Z,45.0,6.299999999999997,8.399999999999997,11.0,3,11.0
profile_1.csv,profile_1,2024-07-12T08:45:00Z,2024-07-12T09:15:00Z,30.0,4.5,9.0,11.0,2,11.0
profile_1.csv,profile_1,2024-07-12T16:45:00Z,2024-07-12T17:15:00Z,30.0,2.9000000000000057,5.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-07-13T12:45:00Z,2024-07-13T13:30:00Z,45.0,5.700000000000003,7.600000000000004,11.0,3,11.0
profile_1.csv,profile_1,2024-07-16T15:30:00Z,2024-07-16T16:15:00Z,45.0,8.200000000000003,10.933333333333335,11.0,3,11.0
profile_1.csv,profile_1,2024-07-18T13:45:00Z,2024-07-18T18:30:00Z,285.0,45.8,9.642105263157896,11.0,19,11.0
profile_1.csv,profile_1,2024-07-18T19:45:00Z,2024-07-19T00:30:00Z,285.0,51.2,10.778947368421052,11.0,19,11.0
profile_1.csv,profile_1,2024-07-19T20:30:00Z,2024-07-19T21:30:00Z,60.0,8.799999999999997,8.799999999999997,11.0,4,11.0
profile_1.csv,profile_1,2024-07-20T06:15:00Z,2024-07-20T08:00:00Z,105.0,18.90000000000001,10.800000000000002,11.0,7,11.0
profile_1.csv,profile_1,2024-07-20T13:30:00Z,2024-07-20T14:15:00Z,45.0,6.5,8.666666666666666,11.0,3,11.0
profile_1.csv,profile_1,2024-07-20T18:15:00Z,2024-07-20T19:15:00Z,60.0,11.0,11.0,11.0,4,11.0
profile_1.csv,profile_1,2024-07-21T17:30:00Z,2024-07-21T18:30:00Z,60.0,10.700000000000005,10.700000000000005,11.0,4,11.0
profile_1.csv,profile_1,2024-07-23T13:45:00Z,2024-07-23T15:45:00Z,120.0,21.40000000000001,10.700000000000005,11.0,8,11.0
profile_1.csv,profile_1,2024-07-24T16:00:00Z,2024-07-24T16:45:00Z,45.0,5.700000000000003,7.600000000000004,11.0,3,11.0
profile_1.csv,profile_1,2024-07-25T11:00:00Z,2024-07-25T11:45:00Z,45.0,6.400000000000006,8.53333333333334,11.0,3,11.0
profile_1.csv,profile_1,2024-07-25T19:15:00Z,2024-07-25T19:45:00Z,30.0,4.099999999999994,8.199999999999989,11.0,2,11.0
profile_1.csv,profile_1,2024-07-26T16:15:00Z,2024-07-26T16:45:00Z,30.0,3.799999999999997,7.599999999999994,11.0,2,11.0
profile_1.csv,profile_1,2024-07-26T17:30:00Z,2024-07-26T18:00:00Z,30.0,5.299999999999997,10.599999999999994,11.0,2,11.0
profile_1.csv,profile_1,2024-07-27T08:00:00Z,2024-07-27T08:45:00Z,45.0,6.900000000000006,9.200000000000008,11.0,3,11.0
profile_1.csv,profile_1,2024-07-27T15:00:00Z,2024-07-27T15:45:00Z,45.0,7.400000000000006,9.866666666666674,11.0,3,11.0
profile_1.csv,profile_1,2024-07-28T15:45:00Z,2024-07-28T16:45:00Z,60.0,6.499999999999994,6.499999999999994,8.625,4,8.625
profile_1.csv,profile_1,2024-07-29T16:00:00Z,2024-07-29T17:00:00Z,60.0,7.099999999999994,7.099999999999994,8.625,4,8.625
profile_1.csv,profile_1,2024-07-30T15:30:00Z,2024-07-30T20:45:00Z,315.0,56.900000000000006,10.83809523809524,11.0,21,11.0
profile_1.csv,profile_1,2024-08-01T16:15:00Z,2024-08-01T19:45:00Z,210.0,36.1,10.314285714285711,11.0,14,11.0
profile_1.csv,profile_1,2024-08-02T10:45:00Z,2024-08-02T11:30:00Z,45.0,5.599999999999994,7.466666666666659,11.0,3,11.0
profile_1.csv,profile_1,2024-08-02T15:45:00Z,2024-08-02T19:15:00Z,210.0,38.3,10.94285714285714,11.0,14,11.0
profile_1.csv,profile_1,2024-08-04T15:30:00Z,2024-08-04T18:30:00Z,180.0,32.2,10.733333333333334,11.0,12,11.0
profile_1.csv,profile_1,2024-08-05T19:00:00Z,2024-08-05T22:45:00Z,225.0,39.7,10.586666666666668,11.0,15,11.0
profile_1.csv,profile_1,2024-08-07T14:30:00Z,2024-08-07T15:45:00Z,75.0,13.75,11.0,11.0,5,11.0
profile_1.csv,profile_1,2024-08-07T16:00:00Z,2024-08-07T19:45:00Z,225.0,39.2,10.453333333333337,11.0,15,11.0
profile_1.csv,profile_1,2024-08-08T13:00:00Z,2024-08-08T13:30:00Z,30.0,4.900000000000006,9.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-08-09T10:45:00Z,2024-08-09T11:30:00Z,45.0,5.599999999999994,7.466666666666659,11.0,3,11.0
profile_1.csv,profile_1,2024-08-09T15:15:00Z,2024-08-09T17:15:00Z,120.0,21.40000000000001,10.700000000000005,11.0,8,11.0
profile_1.csv,profile_1,2024-08-10T09:15:00Z,2024-08-10T12:45:00Z,210.0,36.3,10.37142857142857,11.0,14,11.0
profile_1.csv,profile_1,2024-08-10T17:00:00Z,2024-08-10T20:00:00Z,180.0,30.5,10.166666666666666,11.0,12,11.0
profile_1.csv,profile_1,2024-08-11T10:00:00Z,2024-08-11T10:30:00Z,30.0,5.400000000000006,10.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-08-12T17:15:00Z,2024-08-12T17:45:00Z,30.0,5.400000000000006,10.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-08-13T06:00:00Z,2024-08-13T07:15:00Z,75.0,9.2,7.359999999999999,11.0,5,11.0
profile_1.csv,profile_1,2024-08-13T11:30:00Z,2024-08-13T12:00:00Z,30.0,3.0,6.0,11.0,2,11.0
profile_1.csv,profile_1,2024-08-13T12:45:00Z,2024-08-13T13:15:00Z,30.0,3.200000000000003,6.400000000000006,11.0,2,11.0
profile_1.csv,profile_1,2024-08-13T16:00:00Z,2024-08-13T16:15:00Z,15.0,2.200000000000003,8.800000000000011,8.800000000000011,1,8.800000000000011
profile_1.csv,profile_1,2024-08-14T10:30:00Z,2024-08-14T11:15:00Z,45.0,8.099999999999994,10.799999999999992,11.0,3,11.0
profile_1.csv,profile_1,2024-08-14T15:45:00Z,2024-08-14T16:15:00Z,30.0,4.400000000000006,8.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-08-14T17:15:00Z,2024-08-14T17:45:00Z,30.0,4.099999999999994,8.199999999999989,11.0,2,11.0
profile_1.csv,profile_1,2024-08-14T20:15:00Z,2024-08-14T21:15:00Z,60.0,9.599999999999994,9.599999999999994,11.0,4,11.0
profile_1.csv,profile_1,2024-08-15T08:30:00Z,2024-08-15T08:45:00Z,15.0,1.7999999999999972,7.199999999999989,7.199999999999989,1,7.199999999999989
profile_1.csv,profile_1,2024-08-15T11:45:00Z,2024-08-15T12:00:00Z,15.0,2.0999999999999943,8.399999999999977,8.399999999999977,1,8.399999999999977
profile_1.csv,profile_1,2024-08-15T13:45:00Z,2024-08-15T14:00:00Z,15.0,1.5,6.0,6.0,1,6.0
profile_1.csv,profile_1,2024-08-15T16:45:00Z,2024-08-15T17:00:00Z,15.0,2.599999999999994,10.399999999999975,10.399999999999975,1,10.399999999999975
profile_1.csv,profile_1,2024-08-16T07:00:00Z,2024-08-16T08:00:00Z,60.0,10.200000000000005,10.200000000000005,11.0,4,11.0
profile_1.csv,profile_1,2024-08-16T17:00:00Z,2024-08-16T17:30:00Z,30.0,4.200000000000003,8.400000000000006,11.0,2,11.0
profile_1.csv,profile_1,2024-08-17T07:15:00Z,2024-08-17T07:30:00Z,15.0,1.2999999999999972,5.199999999999989,5.199999999999989,1,5.199999999999989
profile_1.csv,profile_1,2024-08-17T12:15:00Z,2024-08-17T12:45:00Z,30.0,4.599999999999994,9.199999999999989,11.0,2,11.0
profile_1.csv,profile_1,2024-08-18T09:30:00Z,2024-08-18T10:00:00Z,30.0,3.0999999999999943,6.199999999999989,11.0,2,11.0
profile_1.csv,profile_1,2024-08-18T11:45:00Z,2024-08-18T12:15:00Z,30.0,3.4000000000000057,6.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-08-18T14:30:00Z,2024-08-18T15:15:00Z,45.0,4.400000000000009,5.866666666666679,11.0,3,11.0
profile_1.csv,profile_1,2024-08-19T07:00:00Z,2024-08-19T15:30:00Z,510.0,80.8,9.505882352941176,11.0,34,11.0
profile_1.csv,profile_1,2024-08-20T06:45:00Z,2024-08-20T11:45:00Z,300.0,42.900000000000006,8.580000000000002,11.0,20,11.0
profile_1.csv,profile_1,2024-08-22T06:45:00Z,2024-08-22T09:00:00Z,135.0,23.599999999999994,10.488888888888887,11.0,9,11.0
profile_1.csv,profile_1,2024-08-26T20:00:00Z,2024-08-26T20:45:00Z,45.0,6.400000000000006,8.53333333333334,11.0,3,11.0
profile_1.csv,profile_1,2024-08-28T09:45:00Z,2024-08-28T10:15:00Z,30.0,3.4000000000000057,6.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-08-28T20:00:00Z,2024-08-28T21:00:00Z,60.0,6.799999999999992,6.799999999999992,11.0,4,11.0
profile_1.csv,profile_1,2024-08-29T07:45:00Z,2024-08-29T08:30:00Z,45.0,6.200000000000008,8.266666666666678,9.04648390941596,3,9.04648390941596
profile_1.csv,profile_1,2024-08-29T14:30:00Z,2024-08-29T15:00:00Z,30.0,2.799999999999997,5.599999999999994,11.0,2,11.0
profile_1.csv,profile_1,2024-08-30T07:00:00Z,2024-08-30T07:45:00Z,45.0,6.900000000000006,9.200000000000008,11.0,3,11.0
profile_1.csv,profile_1,2024-08-31T07:15:00Z,2024-08-31T08:00:00Z,45.0,7.5,10.0,11.0,3,11.0
profile_1.csv,profile_1,2024-08-31T17:15:00Z,2024-08-31T23:45:00Z,390.0,69.70000000000002,10.723076923076926,11.0,26,11.0
profile_1.csv,profile_1,2024-09-01T16:15:00Z,2024-09-01T17:00:00Z,45.0,6.700000000000003,8.933333333333337,11.0,3,11.0
profile_1.csv,profile_1,2024-09-03T06:00:00Z,2024-09-03T07:30:00Z,90.0,10.4,6.933333333333334,8.625,6,8.625
profile_1.csv,profile_1,2024-09-05T06:00:00Z,2024-09-05T08:00:00Z,120.0,21.0,10.5,11.0,8,11.0
profile_1.csv,profile_1,2024-09-07T08:00:00Z,2024-09-07T08:45:00Z,45.0,4.499999999999999,5.999999999999999,8.625,3,8.625
profile_1.csv,profile_1,2024-09-09T16:30:00Z,2024-09-09T17:15:00Z,45.0,7.400000000000006,9.866666666666674,11.0,3,11.0
profile_1.csv,profile_1,2024-09-11T10:45:00Z,2024-09-11T11:45:00Z,60.0,8.299999999999997,8.299999999999997,11.0,4,11.0
profile_1.csv,profile_1,2024-09-11T15:00:00Z,2024-09-11T15:45:00Z,45.0,6.400000000000006,8.53333333333334,11.0,3,11.0
profile_1.csv,profile_1,2024-09-12T19:30:00Z,2024-09-13T00:15:00Z,285.0,48.1,10.126315789473685,11.0,19,11.0
profile_1.csv,profile_1,2024-09-13T09:00:00Z,2024-09-13T09:15:00Z,15.0,2.400000000000006,9.600000000000025,9.600000000000025,1,9.600000000000025
profile_1.csv,profile_1,2024-09-14T19:30:00Z,2024-09-14T20:15:00Z,45.0,6.799999999999997,9.066666666666665,11.0,3,11.0
profile_1.csv,profile_1,2024-09-16T16:45:00Z,2024-09-16T18:15:00Z,90.0,12.299999999999995,8.199999999999998,8.625,6,8.625
profile_1.csv,profile_1,2024-09-18T06:15:00Z,2024-09-18T06:45:00Z,30.0,2.799999999999997,5.599999999999994,11.0,2,11.0
profile_1.csv,profile_1,2024-09-19T16:45:00Z,2024-09-19T20:15:00Z,210.0,30.8,8.799999999999999,11.0,14,11.0
profile_1.csv,profile_1,2024-09-20T07:00:00Z,2024-09-20T08:00:00Z,60.0,9.5,9.5,11.0,4,11.0
profile_1.csv,profile_1,2024-09-20T18:15:00Z,2024-09-20T20:30:00Z,135.0,24.75,11.0,11.0,9,11.0
profile_1.csv,profile_1,2024-09-21T16:15:00Z,2024-09-21T17:45:00Z,90.0,14.099999999999994,9.399999999999997,11.0,6,11.0
profile_1.csv,profile_1,2024-09-26T15:45:00Z,2024-09-26T19:45:00Z,240.0,40.6,10.15,11.0,16,11.0
profile_1.csv,profile_1,2024-09-26T20:45:00Z,2024-09-26T23:45:00Z,180.0,31.700000000000003,10.566666666666668,11.0,12,11.0
profile_1.csv,profile_1,2024-09-27T20:00:00Z,2024-09-27T22:30:00Z,150.0,27.099999999999994,10.839999999999998,11.0,10,11.0
profile_1.csv,profile_1,2024-09-28T15:45:00Z,2024-09-28T17:45:00Z,120.0,20.7,10.349999999999998,11.0,8,11.0
profile_1.csv,profile_1,2024-09-29T11:15:00Z,2024-09-29T12:15:00Z,60.0,10.099999999999994,10.099999999999994,11.0,4,11.0
profile_1.csv,profile_1,2024-09-29T19:00:00Z,2024-09-29T20:15:00Z,75.0,12.599999999999994,10.079999999999997,11.0,5,11.0
profile_1.csv,profile_1,2024-10-05T16:45:00Z,2024-10-05T19:45:00Z,180.0,25.0,8.333333333333334,11.0,12,11.0
profile_1.csv,profile_1,2024-10-06T11:15:00Z,2024-10-06T13:30:00Z,135.0,23.599999999999994,10.488888888888887,11.0,9,11.0
profile_1.csv,profile_1,2024-10-07T18:45:00Z,2024-10-07T19:15:00Z,30.0,3.5999999999999943,7.199999999999989,11.0,2,11.0
profile_1.csv,profile_1,2024-10-08T17:30:00Z,2024-10-08T18:15:00Z,45.0,7.200000000000003,9.600000000000003,11.0,3,11.0
profile_1.csv,profile_1,2024-10-10T14:45:00Z,2024-10-10T15:30:00Z,45.0,7.400000000000006,9.866666666666674,11.0,3,11.0
profile_1.csv,profile_1,2024-10-11T11:30:00Z,2024-10-11T12:15:00Z,45.0,7.400000000000006,9.866666666666674,11.0,3,11.0
profile_1.csv,profile_1,2024-10-11T18:30:00Z,2024-10-11T18:45:00Z,15.0,2.299999999999997,9.199999999999989,9.199999999999989,1,9.199999999999989
profile_1.csv,profile_1,2024-10-13T08:00:00Z,2024-10-13T08:45:00Z,45.0,7.299999999999997,9.733333333333327,11.0,3,11.0
profile_1.csv,profile_1,2024-10-13T18:30:00Z,2024-10-14T01:00:00Z,390.0,69.1,10.63076923076923,11.0,26,11.0
profile_1.csv,profile_1,2024-10-17T16:15:00Z,2024-10-17T19:30:00Z,195.0,31.200000000000003,9.6,11.0,13,11.0
profile_1.csv,profile_1,2024-10-19T14:00:00Z,2024-10-19T14:30:00Z,30.0,3.700000000000003,7.400000000000006,11.0,2,11.0
profile_1.csv,profile_1,2024-10-19T19:00:00Z,2024-10-19T21:00:00Z,120.0,21.40000000000001,10.700000000000005,11.0,8,11.0
profile_1.csv,profile_1,2024-10-20T08:00:00Z,2024-10-20T13:45:00Z,345.0,62.8,10.921739130434782,11.0,23,11.0
profile_1.csv,profile_1,2024-10-23T16:00:00Z,2024-10-23T18:30:00Z,150.0,26.200000000000003,10.48,11.0,10,11.0
profile_1.csv,profile_1,2024-10-26T19:45:00Z,2024-10-26T21:00:00Z,75.0,9.699999999999996,7.759999999999996,11.0,5,11.0
profile_1.csv,profile_1,2024-10-30T16:15:00Z,2024-10-30T21:00:00Z,285.0,48.0,10.105263157894736,11.0,19,11.0
profile_1.csv,profile_1,2024-10-31T21:30:00Z,2024-10-31T22:45:00Z,75.0,12.099999999999994,9.679999999999996,11.0,5,11.0
profile_1.csv,profile_1,2024-11-01T10:30:00Z,2024-11-01T12:00:00Z,90.0,16.200000000000003,10.800000000000002,11.0,6,11.0
profile_1.csv,profile_1,2024-11-01T19:15:00Z,2024-11-01T21:45:00Z,150.0,25.8,10.32,11.0,10,11.0
profile_1.csv,profile_1,2024-11-02T12:15:00Z,2024-11-02T13:00:00Z,45.0,6.299999999999997,8.399999999999997,11.0,3,11.0
profile_1.csv,profile_1,2024-11-03T21:30:00Z,2024-11-04T03:45:00Z,375.0,67.2,10.752,11.0,25,11.0
profile_1.csv,profile_1,2024-11-04T17:15:00Z,2024-11-04T18:00:00Z,45.0,5.700000000000003,7.600000000000004,11.0,3,11.0
profile_1.csv,profile_1,2024-11-05T10:15:00Z,2024-11-05T10:45:00Z,30.0,2.9000000000000057,5.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-11-05T14:15:00Z,2024-11-05T14:30:00Z,15.0,2.400000000000006,9.600000000000025,9.600000000000025,1,9.600000000000025
profile_1.csv,profile_1,2024-11-05T16:30:00Z,2024-11-05T17:00:00Z,30.0,5.400000000000006,10.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-11-05T18:15:00Z,2024-11-05T18:45:00Z,30.0,3.700000000000003,7.400000000000006,11.0,2,11.0
profile_1.csv,profile_1,2024-11-05T22:15:00Z,2024-11-05T23:00:00Z,45.0,6.900000000000006,9.200000000000008,11.0,3,11.0
profile_1.csv,profile_1,2024-11-06T09:30:00Z,2024-11-06T10:15:00Z,45.0,5.700000000000003,7.600000000000004,11.0,3,11.0
profile_1.csv,profile_1,2024-11-06T18:15:00Z,2024-11-06T20:30:00Z,135.0,20.8,9.244444444444444,11.0,9,11.0
profile_1.csv,profile_1,2024-11-07T08:00:00Z,2024-11-07T08:30:00Z,30.0,3.5999999999999943,7.199999999999989,11.0,2,11.0
profile_1.csv,profile_1,2024-11-07T19:00:00Z,2024-11-07T20:00:00Z,60.0,7.5,7.5,8.625,4,8.625
profile_1.csv,profile_1,2024-11-08T14:00:00Z,2024-11-08T14:45:00Z,45.0,8.200000000000003,10.933333333333335,11.0,3,11.0
profile_1.csv,profile_1,2024-11-08T16:45:00Z,2024-11-08T17:30:00Z,45.0,7.799999999999997,10.399999999999997,11.0,3,11.0
profile_1.csv,profile_1,2024-11-08T22:00:00Z,2024-11-08T22:30:00Z,30.0,2.4000000000000004,4.800000000000001,8.903225806451623,2,8.903225806451623
profile_1.csv,profile_1,2024-11-10T17:30:00Z,2024-11-10T18:15:00Z,45.0,6.700000000000008,8.933333333333344,10.215343203230155,3,10.215343203230155
profile_1.csv,profile_1,2024-11-10T22:45:00Z,2024-11-10T23:15:00Z,30.0,3.5,7.0,11.0,2,11.0
profile_1.csv,profile_1,2024-11-11T16:30:00Z,2024-11-11T19:30:00Z,180.0,30.099999999999994,10.033333333333331,11.0,12,11.0
profile_1.csv,profile_1,2024-11-12T13:00:00Z,2024-11-12T17:00:00Z,240.0,42.900000000000006,10.725,11.0,16,11.0
profile_1.csv,profile_1,2024-11-13T17:00:00Z,2024-11-13T17:45:00Z,45.0,6.200000000000003,8.266666666666671,11.0,3,11.0
profile_1.csv,profile_1,2024-11-14T20:00:00Z,2024-11-14T22:15:00Z,135.0,23.099999999999994,10.266666666666664,11.0,9,11.0
profile_1.csv,profile_1,2024-11-15T18:15:00Z,2024-11-15T19:45:00Z,90.0,15.700000000000005,10.466666666666669,11.0,6,11.0
profile_1.csv,profile_1,2024-11-17T12:30:00Z,2024-11-17T16:45:00Z,255.0,38.1,8.96470588235294,11.0,17,11.0
profile_1.csv,profile_1,2024-11-18T19:15:00Z,2024-11-18T22:30:00Z,195.0,35.0,10.76923076923077,11.0,13,11.0
profile_1.csv,profile_1,2024-11-19T18:00:00Z,2024-11-19T18:45:00Z,45.0,6.0,8.0,8.625,3,8.625
profile_1.csv,profile_1,2024-11-19T19:00:00Z,2024-11-19T20:30:00Z,90.0,15.400000000000006,10.266666666666673,11.0,6,11.0
profile_1.csv,profile_1,2024-11-20T13:30:00Z,2024-11-20T14:00:00Z,30.0,5.400000000000006,10.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-11-20T17:15:00Z,2024-11-20T18:15:00Z,60.0,8.5,8.5,11.0,4,11.0
profile_1.csv,profile_1,2024-11-21T17:45:00Z,2024-11-21T18:30:00Z,45.0,7.799999999999997,10.399999999999997,11.0,3,11.0
profile_1.csv,profile_1,2024-11-24T16:30:00Z,2024-11-24T17:15:00Z,45.0,7.299999999999997,9.733333333333327,11.0,3,11.0
profile_1.csv,profile_1,2024-11-25T16:30:00Z,2024-11-25T19:15:00Z,165.0,29.59999999999999,10.76363636363636,11.0,11,11.0
profile_1.csv,profile_1,2024-11-25T20:45:00Z,2024-11-25T21:00:00Z,15.0,2.700000000000003,10.800000000000011,10.800000000000011,1,10.800000000000011
profile_1.csv,profile_1,2024-11-26T07:45:00Z,2024-11-26T09:15:00Z,90.0,16.099999999999994,10.733333333333327,11.0,6,11.0
profile_1.csv,profile_1,2024-11-26T17:00:00Z,2024-11-26T17:15:00Z,15.0,2.400000000000006,9.600000000000025,9.600000000000025,1,9.600000000000025
profile_1.csv,profile_1,2024-11-27T16:45:00Z,2024-11-27T17:15:00Z,30.0,2.1999999999999997,4.399999999999999,7.666666666666672,2,7.666666666666672
profile_1.csv,profile_1,2024-11-28T17:30:00Z,2024-11-28T21:00:00Z,210.0,36.7,10.485714285714286,11.0,14,11.0
profile_1.csv,profile_1,2024-12-01T03:15:00Z,2024-12-01T05:15:00Z,120.0,21.099999999999994,10.549999999999995,11.0,8,11.0
profile_1.csv,profile_1,2024-12-01T20:30:00Z,2024-12-01T21:30:00Z,60.0,11.0,11.0,11.0,4,11.0
profile_1.csv,profile_1,2024-12-02T16:45:00Z,2024-12-02T17:15:00Z,30.0,3.9000000000000057,7.800000000000011,11.0,2,11.0
profile_1.csv,profile_1,2024-12-03T13:00:00Z,2024-12-03T13:30:00Z,30.0,4.200000000000003,8.400000000000006,11.0,2,11.0
profile_1.csv,profile_1,2024-12-03T17:30:00Z,2024-12-03T18:30:00Z,60.0,8.5,8.5,11.0,4,11.0
profile_1.csv,profile_1,2024-12-04T17:30:00Z,2024-12-04T18:30:00Z,60.0,8.0,8.0,8.625,4,8.625
profile_1.csv,profile_1,2024-12-06T20:15:00Z,2024-12-06T23:45:00Z,210.0,36.0,10.285714285714286,11.0,14,11.0
profile_1.csv,profile_1,2024-12-07T16:15:00Z,2024-12-07T22:45:00Z,390.0,69.8,10.738461538461538,11.0,26,11.0
profile_1.csv,profile_1,2024-12-09T20:00:00Z,2024-12-10T00:30:00Z,270.0,42.2,9.377777777777778,11.0,18,11.0
profile_1.csv,profile_1,2024-12-10T12:15:00Z,2024-12-10T13:00:00Z,45.0,7.900000000000006,10.53333333333334,11.0,3,11.0
profile_1.csv,profile_1,2024-12-10T16:45:00Z,2024-12-10T19:00:00Z,135.0,22.5,10.0,11.0,9,11.0
profile_1.csv,profile_1,2024-12-11T19:00:00Z,2024-12-11T20:30:00Z,90.0,14.200000000000005,9.466666666666669,11.0,6,11.0
profile_1.csv,profile_1,2024-12-12T15:15:00Z,2024-12-12T19:45:00Z,270.0,47.900000000000006,10.644444444444446,11.0,18,11.0
profile_1.csv,profile_1,2024-12-13T19:30:00Z,2024-12-13T22:00:00Z,150.0,25.099999999999994,10.039999999999996,11.0,10,11.0
profile_1.csv,profile_1,2024-12-14T19:15:00Z,2024-12-14T20:45:00Z,90.0,14.099999999999994,9.399999999999997,11.0,6,11.0
profile_1.csv,profile_1,2024-12-15T18:45:00Z,2024-12-16T00:00:00Z,315.0,55.7,10.609523809523813,11.0,21,11.0
profile_1.csv,profile_1,2024-12-20T13:45:00Z,2024-12-20T19:45:00Z,360.0,54.29999999999999,9.05,11.0,24,11.0
profile_1.csv,profile_1,2024-12-24T13:15:00Z,2024-12-24T14:30:00Z,75.0,10.0,8.0,8.625,5,8.625
profile_1.csv,profile_1,2024-12-26T09:15:00Z,2024-12-26T11:30:00Z,135.0,24.200000000000003,10.755555555555556,11.0,9,11.0
profile_1.csv,profile_1,2024-12-28T05:15:00Z,2024-12-28T10:15:00Z,300.0,53.400000000000006,10.68,11.0,20,11.0
profile_1.csv,profile_1,2024-12-30T19:45:00Z,2024-12-30T22:15:00Z,150.0,24.90000000000001,9.960000000000004,11.0,10,11.0
profile_1.csv,profile_1,2024-12-31T18:45:00Z,2024-12-31T20:00:00Z,75.0,8.899999999999999,7.119999999999999,8.625,5,8.625
profile_1.csv,profile_1,2025-01-01T12:30:00Z,2025-01-01T13:45:00Z,75.0,12.099999999999994,9.679999999999996,11.0,5,11.0
profile_2.csv,profile_2,2024-01-09T07:00:00Z,2024-01-09T08:00:00Z,60.0,10.400000000000006,10.400000000000006,11.0,4,11.0
profile_2.csv,profile_2,2024-01-09T18:30:00Z,2024-01-09T20:30:00Z,120.0,21.200000000000003,10.6,11.0,8,11.0
profile_2.csv,profile_2,2024-01-11T18:30:00Z,2024-01-11T20:00:00Z,90.0,14.700000000000005,9.800000000000002,11.0,6,11.0
profile_2.csv,profile_2,2024-01-13T10:00:00Z,2024-01-13T13:45:00Z,225.0,37.0,9.866666666666667,11.0,15,11.0
profile_2.csv,profile_2,2024-01-14T10:00:00Z,2024-01-14T12:30:00Z,150.0,24.53125,9.8125,11.0,10,11.0
profile_2.csv,profile_2,2024-01-15T08:30:00Z,2024-01-15T11:45:00Z,195.0,35.0,10.76923076923077,11.0,13,11.0
profile_2.csv,profile_2,2024-01-16T16:00:00Z,2024-01-16T18:45:00Z,165.0,30.099999999999994,10.945454545454544,11.0,11,11.0
profile_2.csv,profile_2,2024-01-17T18:15:00Z,2024-01-18T00:00:00Z,345.0,60.6,10.539130434782608,11.0,23,11.0
profile_2.csv,profile_2,2024-01-18T08:45:00Z,2024-01-18T11:15:00Z,150.0,26.599999999999994,10.639999999999995,11.0,10,11.0
profile_2.csv,profile_2,2024-01-22T08:00:00Z,2024-01-22T08:45:00Z,45.0,7.5,10.0,11.0,3,11.0
profile_2.csv,profile_2,2024-01-23T14:45:00Z,2024-01-23T16:30:00Z,105.0,16.400000000000006,9.371428571428575,11.0,7,11.0
profile_2.csv,profile_2,2024-01-23T23:30:00Z,2024-01-24T00:00:00Z,30.0,4.900000000000006,9.800000000000011,11.0,2,11.0
profile_2.csv,profile_2,2024-01-24T08:00:00Z,2024-01-24T08:30:00Z,30.0,4.900000000000006,9.800000000000011,11.0,2,11.0
profile_2.csv,profile_2,2024-01-24T19:15:00Z,2024-01-24T19:30:00Z,15.0,1.4000000000000057,5.600000000000023,5.600000000000023,1,5.600000000000023
profile_2.csv,profile_2,2024-01-25T23:00:00Z,2024-01-26T00:00:00Z,60.0,6.700000000000006,6.700000000000006,8.625,4,8.625
profile_2.csv,profile_2,2024-01-26T16:00:00Z,2024-01-26T16:15:00Z,15.0,1.0999999999999943,4.399999999999977,4.399999999999977,1,4.399999999999977
profile_2.csv,profile_2,2024-01-26T19:30:00Z,2024-01-26T19:45:00Z,15.0,1.0999999999999943,4.399999999999977,4.399999999999977,1,4.399999999999977
profile_2.csv,profile_2,2024-01-27T09:30:00Z,2024-01-27T10:00:00Z,30.0,4.599999999999994,9.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-01-27T11:30:00Z,2024-01-27T11:45:00Z,15.0,1.5999999999999943,6.399999999999977,6.399999999999977,1,6.399999999999977
profile_2.csv,profile_2,2024-01-27T12:15:00Z,2024-01-27T12:45:00Z,30.0,5.099999999999994,10.199999999999989,11.0,2,11.0
profile_2.csv,profile_2,2024-01-28T14:30:00Z,2024-01-28T14:45:00Z,15.0,1.2000000000000028,4.800000000000011,4.800000000000011,1,4.800000000000011
profile_2.csv,profile_2,2024-01-29T20:45:00Z,2024-01-29T21:00:00Z,15.0,2.700000000000003,10.800000000000011,10.800000000000011,1,10.800000000000011
profile_2.csv,profile_2,2024-01-30T01:00:00Z,2024-01-30T04:15:00Z,195.0,34.3,10.553846153846154,11.0,13,11.0
profile_2.csv,profile_2,2024-01-30T17:00:00Z,2024-01-30T17:15:00Z,15.0,2.400000000000006,9.600000000000025,9.600000000000025,1,9.600000000000025
profile_2.csv,profile_2,2024-02-01T05:15:00Z,2024-02-01T05:30:00Z,15.0,2.599999999999994,10.399999999999975,10.399999999999975,1,10.399999999999975
